Seq
                    0
    0.277790505335569
    0.411184172803156
    0.569050840599952
    0.900055239861857
     0.99444586806672
     0.99444586806672
     0.99444586806672
     0.99444586806672
    0.519719684272874
    0.728926681088715
    0.728926681088715
    0.572512022020534
    0.780160376466885
      1.2698499282216
    0.988487308141071
    0.988487308141071
    0.988487308141071
     1.02308152523967
     1.02308152523967
     1.08395400996504
     0.85899927134579
     0.85899927134579
    0.961844564630578
    0.812055471731376
      1.2561997323093
      1.2561997323093
     1.33507233361484
    0.971911948859651
     1.37103230616592
     1.48731562680906
    0.999703535809975
    0.613889157359437
    0.613889157359437
     1.10554378764031
     1.10554378764031
     1.12407321372259
    0.881264423896216
    0.881264423896216
    0.697923430799471
    0.686079043283164
    0.506138637664793
    0.506138637664793
    0.351643968071623
   0.0370971185793622
    0.057209752992359
  -0.0804068230001286
   -0.209274862990377
 -0.00368638406679311
   -0.378337499861762
   -0.311284153168688
   -0.561513930354972
   -0.632362876149063
   -0.514649681520951
   -0.647651745075198
   -0.647651745075198
   -0.952476276993973
   -0.952476276993973
   -0.633260957493103
    -0.28775816889841
  -0.0974358015681782
    0.208969139591311
    0.607085105547255
    0.636359942441974
    0.840930128628821
    0.641877681781481
    0.936228741163495
    0.793435045887453
    0.793435045887453
    0.856518997976798
     1.26581069839458
     1.04564139318915
     0.62923199805861
    0.685618486807504
     1.01133721182651
     1.01133721182651
     1.01133721182651
     1.08008409504783
     1.08008409504783
     0.84940920437193
     1.10205464512205
     1.10205464512205
    0.723045083099531
    0.993543696353931
    0.693279455273077
     0.79662624853506
    0.793516294934562
    0.793516294934562
    0.793516294934562
     0.77680287057385
     0.77680287057385
     0.88176221953787
    0.486402525094525
    0.591298282421798
    0.591298282421798
    0.683341247114977
    0.627834775777457
     0.69920466709845
    0.883673847133142
     1.12782746163561
     1.30327853108909
     1.30327853108909
     1.03395642597878
     1.03395642597878
     1.03395642597878
     1.11675211001036
     1.24362142278981
    0.831275049984117
    0.692736314233735
    0.920302474368504
    0.987072725541457
     1.14463533281564
     1.14463533281564
     1.22138307975669
     1.29218408246161
     1.14012024534872
     1.30852201362537
     1.22711520117107
     1.27501078800997
     1.16796787766179
       1.075491174625
     1.24837343802134
    0.911881243769024
     1.17778347138212
     1.13086874696001
    0.789027032111318
     1.10210454422147
     1.10210454422147
     1.10210454422147
     1.10210454422147
     1.10210454422147
     1.10210454422147
     1.34728004915979
     1.34352989371099
     1.29524450087698
     1.29524450087698
     1.29524450087698
     1.29524450087698
     1.04623747432895
     1.09967405796036
    0.752675185796187
    0.976608961576879
     1.00392472278509
     1.06234291920547
    0.925263054168439
    0.612686599191597
    0.131182519314429
    0.520041250167433
     0.34947091310726
     0.34947091310726
     0.34947091310726
    0.489853087342275
    0.354627506041259
   0.0223702367033664
    -0.28408433556747
   -0.464238694386669
   -0.531464511310433
   -0.718839315799456
   -0.718839315799456
   -0.686780219751774
   -0.701247851458028
   -0.747806669561103
   -0.479194018048791
   -0.711494304571066
   -0.484085817348253
   -0.104899232790293
   -0.406139667567863
   -0.765140454175482
    -1.21155900820697
    -1.21155900820697
    -1.21155900820697
    -1.11788557847863
    -1.07495914472964
    -1.15217375902095
   -0.874831742315941
   -0.871320177275371
   -0.871320177275371
   -0.604417503860042
   -0.805164845103941
   -0.764182757243599
   -0.905138140500122
   -0.905138140500122
   -0.465400709288847
   -0.844062543401524
    -0.86593624407702
    -1.12549049366521
   -0.825703934452359
   -0.825703934452359
   -0.585286129538569
    -0.40081420536191
   -0.552441339731422
   -0.271807133579537
   -0.626870898356136
   -0.661231136490233
   -0.579091870495627
   -0.608241830537209
   -0.681451308392665
   -0.682463243688673
   -0.682463243688673
   -0.822616414084387
   -0.822616414084387
   -0.822616414084387
